iter	Logloss
307	0.0009265600889
308	0.0009247571311
309	0.0009245859572
310	0.0009237407361
311	0.0009235681465
312	0.0009233074156
313	0.0009229570046
314	0.0009228315633
315	0.0009222322392
316	0.0009213082941
317	0.0009205070822
318	0.0009200437247
319	0.0009198429447
320	0.0009196774951
321	0.0009189492828
322	0.0009181866634
323	0.0009175698588
324	0.0009174079176
325	0.0009168709449
326	0.0009166681953
327	0.0009164804026
328	0.000915939983
329	0.0009155675982
330	0.0009153998712
331	0.0009142757616
332	0.0009136223341
333	0.0009119015471
334	0.000911150684
335	0.0009105190456
336	0.0009089628466
337	0.0009086449346
338	0.0009078668043
339	0.0009048864951
340	0.0009042045694
341	0.0009028494581
342	0.0009003990432
343	0.0008984004757
344	0.0008956645248
345	0.0008943478215
346	0.0008929682129
347	0.0008903598576
348	0.0008880090326
349	0.0008866204375
350	0.0008849797902
351	0.0008840072197
352	0.0008809524335
353	0.0008790690283
354	0.0008775608392
355	0.0008739372584
356	0.0008716142545
357	0.0008694771968
358	0.0008678696641
359	0.0008667970113
360	0.000865579467
361	0.0008644762848
362	0.0008628887562
363	0.000862693208
364	0.0008624820874
365	0.0008622329897
366	0.0008620952997
367	0.0008620109745
368	0.0008615645437
369	0.0008614764023
370	0.0008613038128
371	0.00086112316
372	0.0008606732823
373	0.0008600427518
374	0.0008597327799
375	0.0008594271782
376	0.000859098741
377	0.0008587202011
378	0.0008584450057
379	0.0008581442665
380	0.0008576296369
381	0.0008572970758
382	0.0008569742397
383	0.0008566445715
384	0.0008563618052
385	0.0008553747086
386	0.0008521063398
387	0.0008494305244
388	0.0008484684792
389	0.0008481000952
390	0.0008475722937
391	0.000846944533
392	0.0008464504615
393	0.0008460767841
394	0.0008458600008
395	0.0008456407554
396	0.0008451722277
397	0.0008451468686
398	0.0008450909185
399	0.0008448669953
400	0.0008444180408
401	0.0008443499036
402	0.0008443168506
403	0.0008443278683
404	0.0008442477286
405	0.0008442110441
406	0.0008441840847
407	0.0008441887626
408	0.0008441146549
409	0.0008439927835
410	0.0008437598122
411	0.0008436509282
412	0.0008432712804
413	0.0008419703342
414	0.0008390414202
415	0.0008371799273
416	0.0008371289013
417	0.0008351002968
418	0.0008331250572
419	0.0008313886978
420	0.0008313703555
421	0.0008313222225
422	0.000830187403
423	0.0008283353273
424	0.0008273417679
425	0.0008270084681
426	0.0008259063323
427	0.0008258682936
428	0.0008257244485
429	0.0008255564753
430	0.0008254546696
431	0.0008239015481
432	0.0008237949414
433	0.0008237353599
434	0.0008236277068
435	0.0008235118059
436	0.0008219582536
437	0.0008214313137
438	0.000820608805
439	0.0008205374672
440	0.00082018324
441	0.000819779341
442	0.0008183693877
443	0.0008172985199
444	0.0008163024983
445	0.0008162555347
446	0.0008158822883
447	0.0008149902882
448	0.0008146194423
449	0.0008143096551
450	0.0008124255112
451	0.0008119260848
452	0.0008117883332
453	0.0008115688416
454	0.0008111054842
455	0.0008107917577
456	0.0008104876332
457	0.000810328154
458	0.0008101711985
459	0.0008085974574
460	0.0008083061971
461	0.0008081284372
462	0.0008080130287
463	0.0008078904803
464	0.0008067661245
465	0.0008066811838
466	0.0008057325567
467	0.0008056287814
468	0.0008055507344
469	0.0008054190149
470	0.0008053293963
471	0.0008052433477
472	0.0008051874592
473	0.0008050581402
474	0.0008048992765
475	0.0008047397973
476	0.0008035056342
477	0.000803004669
478	0.0008028938153
479	0.0008013016088
480	0.0008011846615
481	0.0008010351536
482	0.0008008751205
483	0.0008007034542
484	0.0008006161131
485	0.0008006001713
486	0.0008005653949
487	0.0008005111067
488	0.0008004121324
489	0.0008003205442
490	0.0008001576797
491	0.0007993260614
492	0.0007991731682
493	0.000799117649
494	0.0007990021174
495	0.0007986288094
496	0.0007986015422
497	0.0007977089883
498	0.0007974520735
499	0.000797455028
500	0.0007974346545
501	0.000797404556
502	0.0007973559921
503	0.0007973592543
504	0.0007973518066
505	0.0007973561152
506	0.0007973562999
507	0.0007973562383
508	0.0007973559921
509	0.0007973562999
510	0.0007973561768
511	0.0007973561152
512	0.0007973561768
513	0.0007973562383
514	0.0007973561768
515	0.0007973559921
516	0.0007973562383
517	0.0007973561768
518	0.0007973561152
519	0.0007973561768
520	0.0007973562383
521	0.0007973562999
522	0.0007973560537
523	0.0007973561768
524	0.0007973561768
525	0.0007973562383
526	0.0007973561152
527	0.0007973561768
528	0.0007973559921
529	0.0007973561152
530	0.0007973561768
531	0.0007973562383
532	0.0007973562999
533	0.0007973560537
534	0.0007973562999
535	0.0007973561152
536	0.0007973561152
537	0.0007973560537
538	0.0007973561768
539	0.0007973562383
540	0.0007973561152
541	0.0007973561152
542	0.0007973561768
543	0.0007973561768
544	0.0007973560537
545	0.0007973561768
546	0.0007973559921
547	0.0007973559921
548	0.0007973561768
549	0.0007973561768
550	0.0007973561768
551	0.000797355869
552	0.0007973561768
553	0.0007973559921
554	0.0007973560537
555	0.0007973560537
556	0.0007973561768
557	0.0007973561768
558	0.0007973560537
559	0.0007973560537
560	0.0007973561768
561	0.0007973561152
562	0.0007973559306
563	0.0007973559306
564	0.0007973559306
565	0.0007973559921
566	0.0007973560537
567	0.0007973561768
568	0.0007973561768
569	0.0007973559306
570	0.0007973561768
571	0.0007973559921
572	0.0007973559921
573	0.0007973560537
574	0.0007973561768
575	0.0007973562383
576	0.0007973559921
577	0.0007973561768
578	0.0007973561152
579	0.0007973561152
580	0.0007973559921
581	0.0007973560537
582	0.0007973561768
583	0.0007973560537
584	0.0007973561152
585	0.0007973561152
586	0.0007973561152
587	0.0007973561152
588	0.0007973561768
589	0.0007973559921
590	0.000797355869
591	0.0007973561152
592	0.0007973561768
593	0.0007973562383
594	0.0007973559921
595	0.0007973561768
596	0.0007973561152
597	0.0007973560537
598	0.0007973561152
599	0.0007973560537
600	0.0007973560537
601	0.0007973559921
602	0.0007973560537
603	0.0007973561768
604	0.0007973561152
605	0.0007973559306
606	0.0007973561152
607	0.0007973559921
608	0.0007973559921
609	0.0007973561152
610	0.0007973561152
611	0.0007973562383
612	0.0007973559921
613	0.0007973561768
614	0.0007973560537
615	0.0007973559921
616	0.0007973560537
617	0.0007973560537
618	0.0007973561768
619	0.0007973559921
620	0.0007973560537
621	0.0007973561768
622	0.0007973562383
623	0.0007973561152
624	0.0007973559921
625	0.0007973559921
626	0.0007973559921
627	0.0007973561152
628	0.0007973560537
629	0.0007973562383
630	0.0007973559921
631	0.0007973561768
632	0.0007973559921
633	0.0007973559306
634	0.0007973561152
635	0.0007973561768
636	0.0007973560537
637	0.0007973559921
638	0.0007973561152
639	0.0007973561768
640	0.0007973561768
641	0.0007973560537
642	0.0007973560537
643	0.0007973559921
644	0.0007973560537
645	0.0007973559921
646	0.0007973561152
647	0.0007973561152
648	0.0007973560537
649	0.0007973562383
650	0.0007973560537
651	0.0007973559921
652	0.0007973561152
653	0.0007973560537
654	0.0007973561152
655	0.0007973559921
656	0.0007973561768
657	0.0007973560537
658	0.0007973560537
659	0.0007973559921
660	0.0007973559921
661	0.0007973560537
662	0.000797355869
663	0.0007973559921
664	0.0007973560537
665	0.0007973561152
666	0.0007973559921
667	0.0007973560537
668	0.0007973559921
669	0.0007973559921
670	0.0007973560537
671	0.0007973562383
672	0.0007973559921
673	0.0007973559306
674	0.0007973561768
675	0.0007973559921
676	0.000797355869
677	0.0007973560537
678	0.0007973560537
679	0.0007973559921
680	0.000797355869
681	0.0007973560537
682	0.0007973560537
683	0.0007973561768
684	0.0007973560537
685	0.0007973559921
686	0.0007973560537
687	0.000797355869
688	0.0007973559921
689	0.0007973559921
690	0.0007973560537
691	0.000797355869
692	0.0007973560537
693	0.0007973559921
694	0.000797355869
695	0.0007973559306
696	0.0007973560537
697	0.0007973559921
698	0.0007973558075
699	0.0007973559306
700	0.0007973559921
701	0.0007973559306
702	0.0007973559306
703	0.0007973559306
704	0.0007973559921
705	0.000797355869
706	0.000797355869
707	0.0007973559306
708	0.0007973559921
709	0.0007973558075
710	0.0007973559306
711	0.0007973559921
712	0.0007973558075
713	0.0007973559306
714	0.0007973561768
715	0.0007973559306
716	0.0007973557459
717	0.0007973558075
718	0.0007973560537
719	0.000797355869
720	0.0007973559306
721	0.0007973559306
722	0.0007973559921
723	0.0007973559306
724	0.000797355869
725	0.0007973559306
726	0.000797355869
727	0.0007973558075
728	0.0007973559306
729	0.000797355869
730	0.000797355869
731	0.0007973560537
732	0.0007973561152
733	0.0007973559921
734	0.0007973557459
735	0.0007973559306
736	0.000797355869
737	0.0007973558075
738	0.0007973559306
739	0.0007973559306
740	0.0007973561152
741	0.000797355869
742	0.000797355869
743	0.0007973559306
744	0.000797355869
745	0.0007973558075
746	0.0007973558075
747	0.0007973559921
748	0.000797355869
749	0.0007973559306
750	0.0007973560537
751	0.0007973559306
752	0.0007973557459
753	0.0007973559921
754	0.0007973558075
755	0.000797355869
756	0.0007973559921
757	0.0007973560537
758	0.0007973560537
759	0.0007973559921
760	0.0007973560537
761	0.0007973559306
762	0.0007973559921
763	0.000797355869
764	0.0007973558075
765	0.000797355869
766	0.0007973557459
767	0.0007973559306
768	0.0007973560537
769	0.0007973560537
770	0.000797355869
771	0.0007973559306
772	0.000797355869
773	0.0007973557459
774	0.000797355869
775	0.0007973560537
776	0.0007973559921
777	0.0007973559306
778	0.0007973559306
779	0.0007973559921
780	0.0007973558075
781	0.0007973558075
782	0.0007973559306
783	0.0007973559921
784	0.000797355869
785	0.0007973560537
786	0.0007973560537
787	0.0007973559921
788	0.0007973559306
789	0.0007973559306
790	0.000797355869
791	0.0007973558075
792	0.0007973559921
793	0.0007973560537
794	0.0007973561152
795	0.000797355869
796	0.0007973559306
797	0.0007973559306
798	0.0007973558075
799	0.000797355869
800	0.0007973559306
801	0.0007973559306
802	0.0007973557459
803	0.0007973558075
804	0.0007973559921
805	0.000797355869
806	0.0007973558075
807	0.0007973559306
808	0.0007973558075
809	0.0007973557459
810	0.0007973558075
811	0.0007973560537
812	0.0007973559921
813	0.0007973557459
814	0.0007973559921
815	0.000797355869
816	0.0007973558075
817	0.000797355869
818	0.0007973559921
819	0.0007973560537
820	0.000797355869
821	0.0007973559921
822	0.0007973559306
823	0.0007973559921
824	0.0007973559921
825	0.0007973557459
826	0.0007973558075
827	0.0007973558075
828	0.0007973558075
829	0.0007973561152
830	0.0007973559306
831	0.0007973556844
832	0.0007973559306
833	0.000797355869
834	0.0007973557459
835	0.0007973558075
836	0.0007973559306
837	0.0007973560537
838	0.000797355869
839	0.0007973559306
840	0.0007973559306
841	0.000797355869
842	0.000797355869
843	0.000797355869
844	0.0007973559306
845	0.0007973558075
846	0.0007973559306
847	0.0007973559306
848	0.0007973559921
849	0.0007973558075
850	0.000797355869
851	0.0007973558075
852	0.0007973557459
853	0.0007973556844
854	0.0007973559306
855	0.0007973559306
856	0.0007973557459
857	0.0007973559921
858	0.0007973558075
859	0.0007973557459
860	0.0007973558075
861	0.0007973558075
862	0.000797355869
863	0.0007973557459
864	0.0007973558075
865	0.0007973559306
866	0.0007973559306
867	0.0007973556228
868	0.0007973558075
869	0.0007973556844
870	0.0007973557459
871	0.0007973557459
872	0.0007973559921
873	0.0007973559921
874	0.0007973556228
875	0.000797355869
876	0.0007973557459
877	0.0007973556844
878	0.000797355869
879	0.0007973558075
880	0.0007973559306
881	0.0007973557459
882	0.000797355869
883	0.0007973559306
884	0.0007973558075
885	0.0007973556844
886	0.000797355869
887	0.0007973557459
888	0.0007973556844
889	0.0007973557459
890	0.0007973559921
891	0.0007973559306
892	0.0007973557459
893	0.0007973557459
894	0.0007973557459
895	0.0007973556844
896	0.0007973556844
897	0.0007973559306
898	0.0007973558075
899	0.0007973558075
900	0.0007973559306
901	0.0007973559306
902	0.000797355869
903	0.0007973558075
904	0.0007973558075
905	0.0007973558075
906	0.0007973556228
907	0.0007973556844
908	0.000797355869
909	0.000797355869
910	0.0007973558075
911	0.0007973558075
912	0.0007973557459
913	0.0007973556228
914	0.0007973556844
915	0.0007973559921
916	0.000797355869
917	0.0007973557459
918	0.0007973558075
919	0.0007973559306
920	0.0007973556844
921	0.0007973556844
922	0.000797355869
923	0.000797355869
924	0.0007973556844
925	0.0007973558075
926	0.0007973558075
927	0.000797355869
928	0.0007973556844
929	0.0007973557459
930	0.0007973557459
931	0.0007973557459
932	0.0007973558075
933	0.000797355869
934	0.0007973558075
935	0.0007973556844
936	0.0007973559306
937	0.0007973557459
938	0.0007973556228
939	0.0007973557459
940	0.0007973558075
941	0.0007973559306
942	0.0007973556228
943	0.0007973556844
944	0.0007973558075
945	0.000797355869
946	0.0007973556844
947	0.0007973556844
948	0.0007973556844
949	0.0007973557459
950	0.0007973556844
951	0.0007973559921
952	0.000797355869
953	0.0007973557459
954	0.0007973558075
955	0.0007973557459
956	0.0007973556228
957	0.0007973556844
958	0.000797355869
959	0.000797355869
960	0.0007973557459
961	0.0007973559306
962	0.0007973558075
963	0.0007973559306
964	0.0007973556844
965	0.0007973556844
966	0.000797355869
967	0.0007973556228
968	0.0007973556844
969	0.000797355869
970	0.000797355869
971	0.0007973558075
972	0.0007973557459
973	0.0007973558075
974	0.0007973556844
975	0.0007973556844
976	0.0007973559306
977	0.000797355869
978	0.0007973557459
979	0.0007973558075
980	0.000797355869
981	0.0007973556228
982	0.0007973557459
983	0.0007973558075
984	0.0007973559306
985	0.0007973556228
986	0.0007973556844
987	0.0007973558075
988	0.0007973557459
989	0.0007973556844
990	0.000797355869
991	0.0007973556228
992	0.0007973558075
993	0.0007973558075
994	0.0007973557459
995	0.000797355869
996	0.0007973556844
997	0.000797355869
998	0.0007973558075
999	0.0007973555613
